Date, Time, mavlink_battery_status_t.energy_consumed, mavlink_battery_status_t.current_consumed, mavlink_battery_status_t.voltages, mavlink_scaled_pressure_t.press_abs, mavlink_rangefinder_t.distance
12/13/2022, 4:57:33 , 172, 223, , 512.416, 0.398
12/13/2022, 4:57:33 , 172, 223, , 512.416, 0.416
12/13/2022, 4:57:33 , 175, 227, , 512.416, 0.416
12/13/2022, 4:57:34 , 175, 227, , 512.4208, 0.416
12/13/2022, 4:57:34 , 175, 227, , 512.4208, 0.414
12/13/2022, 4:57:34 , 178, 232, , 512.4208, 0.414
12/13/2022, 4:57:35 , 178, 232, , 512.4208, 0.412
12/13/2022, 4:57:35 , 182, 236, , 512.4208, 0.412
12/13/2022, 4:57:36 , 182, 236, , 512.4459, 0.412
12/13/2022, 4:57:36 , 182, 236, , 512.4459, 0.422
12/13/2022, 4:57:36 , 186, 241, , 512.4459, 0.422
12/13/2022, 4:57:36 , 186, 241, , 512.4432, 0.422
12/13/2022, 4:57:37 , 186, 241, , 512.4205, 0.422
12/13/2022, 4:57:37 , 186, 241, , 512.4205, 0.45
12/13/2022, 4:57:38 , 186, 241, , 512.4118, 0.45
12/13/2022, 4:57:38 , 186, 241, , 512.4118, 0.41
12/13/2022, 4:57:39 , 186, 241, , 512.4118, 0.39
12/13/2022, 4:57:40 , 186, 241, , 512.403, 0.39
12/13/2022, 4:57:40 , 186, 241, , 512.403, 0.428
12/13/2022, 4:57:40 , 203, 265, , 512.403, 0.428
12/13/2022, 4:57:41 , 203, 265, , 512.4297, 0.428
12/13/2022, 4:57:41 , 203, 265, , 512.4297, 0.498
12/13/2022, 4:57:41 , 207, 270, , 512.4297, 0.498
12/13/2022, 4:57:42 , 207, 270, , 512.4383, 0.498
12/13/2022, 4:57:43 , 207, 270, , 512.4383, 0.474
12/13/2022, 4:57:43 , 211, 275, , 512.4383, 0.474
12/13/2022, 4:57:43 , 211, 275, , 512.4163, 0.474
12/13/2022, 4:57:43 , 211, 275, , 512.4163, 0.42
12/13/2022, 4:57:43 , 214, 280, , 512.4163, 0.42
12/13/2022, 4:57:44 , 214, 280, , 512.4111, 0.42
12/13/2022, 4:57:44 , 214, 280, , 512.4111, 0.388
12/13/2022, 4:57:44 , 218, 284, , 512.4111, 0.388
12/13/2022, 4:57:44 , 218, 284, , 512.41, 0.388
12/13/2022, 4:57:44 , 218, 284, , 512.41, 0.358
12/13/2022, 4:57:44 , 221, 288, , 512.41, 0.358
12/13/2022, 4:57:45 , 221, 288, , 512.4426, 0.358
12/13/2022, 4:57:45 , 221, 288, , 512.4426, 0.35
12/13/2022, 4:57:45 , 224, 293, , 512.4426, 0.35
12/13/2022, 4:57:46 , 224, 293, , 512.4438, 0.35
12/13/2022, 4:57:46 , 224, 293, , 512.4438, 0.342
12/13/2022, 4:57:46 , 228, 298, , 512.4438, 0.342
12/13/2022, 4:57:47 , 228, 298, , 512.4525, 0.342
12/13/2022, 4:57:47 , 228, 298, , 512.4525, 0.34
12/13/2022, 4:57:47 , 231, 302, , 512.4525, 0.34
12/13/2022, 4:57:48 , 231, 302, , 512.4761, 0.34
12/13/2022, 4:57:48 , 231, 302, , 512.4761, 0.31
12/13/2022, 4:57:48 , 235, 307, , 512.4761, 0.31
12/13/2022, 4:57:48 , 235, 307, , 512.4761, 0.338
12/13/2022, 4:57:49 , 238, 311, , 512.4761, 0.338
12/13/2022, 4:57:49 , 238, 311, , 512.4707, 0.338
12/13/2022, 4:57:49 , 238, 311, , 512.4707, 0.33
12/13/2022, 4:57:49 , 242, 316, , 512.4707, 0.33
12/13/2022, 4:57:50 , 242, 316, , 512.4152, 0.33
12/13/2022, 4:57:50 , 242, 316, , 512.4152, 0.12
12/13/2022, 4:57:50 , 244, 320, , 512.4152, 0.12
12/13/2022, 4:57:51 , 244, 320, , 512.4523, 0.12
12/13/2022, 4:57:51 , 244, 320, , 512.4523, 0.134
12/13/2022, 4:57:51 , 247, 323, , 512.4523, 0.134
12/13/2022, 4:57:52 , 247, 323, , 512.4023, 0.134
12/13/2022, 4:57:52 , 247, 323, , 512.4023, 0.332
12/13/2022, 4:57:52 , 250, 328, , 512.4023, 0.332
12/13/2022, 4:57:53 , 250, 328, , 512.4764, 0.332
12/13/2022, 4:57:53 , 250, 328, , 512.4764, 0.166
12/13/2022, 4:57:53 , 253, 331, , 512.4764, 0.166
12/13/2022, 4:57:53 , 253, 331, , 512.4453, 0.166
12/13/2022, 4:57:53 , 253, 331, , 512.4453, 0.12
12/13/2022, 4:57:54 , 256, 335, , 512.4453, 0.12
12/13/2022, 4:57:55 , 256, 335, , 512.4453, 0.136
12/13/2022, 4:57:55 , 262, 342, , 512.4453, 0.136
12/13/2022, 4:57:56 , 262, 342, , 512.363, 0.136
12/13/2022, 4:57:56 , 262, 342, , 512.363, 0.18
12/13/2022, 4:57:56 , 264, 346, , 512.363, 0.18
12/13/2022, 4:57:57 , 264, 346, , 512.4493, 0.18
12/13/2022, 4:57:57 , 264, 346, , 512.4493, 0.154
12/13/2022, 4:57:57 , 268, 350, , 512.4493, 0.154
12/13/2022, 4:57:58 , 268, 350, , 512.3912, 0.154
12/13/2022, 4:57:58 , 268, 350, , 512.3912, 0.13
12/13/2022, 4:57:59 , 273, 358, , 512.3912, 0.13
12/13/2022, 4:57:59 , 273, 358, , 512.3817, 0.13
12/13/2022, 4:57:59 , 273, 358, , 512.3817, 0.15
12/13/2022, 4:58:00 , 276, 362, , 512.3817, 0.15
12/13/2022, 4:58:00 , 276, 362, , 512.3469, 0.15
12/13/2022, 4:58:00 , 276, 362, , 512.3469, 0.13
12/13/2022, 4:58:00 , 279, 365, , 512.3469, 0.13
12/13/2022, 4:58:01 , 279, 365, , 512.3508, 0.13
12/13/2022, 4:58:01 , 279, 365, , 512.3508, 0.12
12/13/2022, 4:58:01 , 282, 369, , 512.3508, 0.12
12/13/2022, 4:58:02 , 282, 369, , 512.3516, 0.12
12/13/2022, 4:58:02 , 282, 369, , 512.3516, 0.12
12/13/2022, 4:58:02 , 285, 373, , 512.3516, 0.12
12/13/2022, 4:58:03 , 285, 373, , 512.4253, 0.12
12/13/2022, 4:58:03 , 285, 373, , 512.4253, 0.134
12/13/2022, 4:58:03 , 288, 377, , 512.4253, 0.134
12/13/2022, 4:58:04 , 288, 377, , 512.3814, 0.134
12/13/2022, 4:58:04 , 288, 377, , 512.3814, 0.122
12/13/2022, 4:58:04 , 290, 380, , 512.3814, 0.122
12/13/2022, 4:58:04 , 290, 380, , 512.3934, 0.122
12/13/2022, 4:58:04 , 290, 380, , 512.3934, 0.12
12/13/2022, 4:58:05 , 293, 384, , 512.3934, 0.12
12/13/2022, 4:58:05 , 293, 384, , 512.3674, 0.12
12/13/2022, 4:58:05 , 293, 384, , 512.3674, 0.128
12/13/2022, 4:58:05 , 296, 387, , 512.3674, 0.128
12/13/2022, 4:58:06 , 296, 387, , 512.39, 0.128
12/13/2022, 4:58:06 , 296, 387, , 512.39, 0.13
12/13/2022, 4:58:07 , 296, 387, , 512.4318, 0.13
12/13/2022, 4:58:07 , 296, 387, , 512.4318, 0.13
12/13/2022, 4:58:07 , 301, 395, , 512.4318, 0.13
12/13/2022, 4:58:08 , 301, 395, , 512.4536, 0.13
12/13/2022, 4:58:08 , 301, 395, , 512.4536, 0.16
12/13/2022, 4:58:08 , 304, 399, , 512.4536, 0.16
12/13/2022, 4:58:09 , 304, 399, , 512.4536, 0.12
12/13/2022, 4:58:09 , 304, 399, , 512.4802, 0.12
12/13/2022, 4:58:09 , 304, 399, , 512.4802, 0.12
12/13/2022, 4:58:10 , 310, 407, , 512.4802, 0.12
12/13/2022, 4:58:10 , 313, 410, , 512.4802, 0.12
12/13/2022, 4:58:11 , 313, 410, , 512.4426, 0.12
12/13/2022, 4:58:11 , 313, 410, , 512.4426, 0.13
12/13/2022, 4:58:11 , 316, 415, , 512.4426, 0.13
12/13/2022, 4:58:12 , 316, 415, , 512.4426, 0.134
12/13/2022, 4:58:12 , 319, 419, , 512.4426, 0.134
12/13/2022, 4:58:13 , 319, 419, , 512.4257, 0.134
12/13/2022, 4:58:13 , 319, 419, , 512.4257, 0.13
12/13/2022, 4:58:13 , 322, 423, , 512.4257, 0.13
12/13/2022, 4:58:14 , 322, 423, , 512.409, 0.13
12/13/2022, 4:58:14 , 322, 423, , 512.409, 0.12
12/13/2022, 4:58:14 , 325, 426, , 512.409, 0.12
12/13/2022, 4:58:14 , 325, 426, , 512.3929, 0.12
12/13/2022, 4:58:14 , 325, 426, , 512.3929, 0.18
12/13/2022, 4:58:15 , 328, 431, , 512.3929, 0.18
12/13/2022, 4:58:15 , 328, 431, , 512.43, 0.18
12/13/2022, 4:58:15 , 328, 431, , 512.43, 0.608
12/13/2022, 4:58:15 , 332, 436, , 512.43, 0.608
12/13/2022, 4:58:16 , 332, 436, , 512.4404, 0.608
12/13/2022, 4:58:16 , 332, 436, , 512.4404, 0.1125
12/13/2022, 4:58:16 , 335, 440, , 512.4404, 0.1125
12/13/2022, 4:58:17 , 335, 440, , 512.3978, 0.1125
12/13/2022, 4:58:17 , 335, 440, , 512.3978, 0.75
12/13/2022, 4:58:17 , 339, 445, , 512.3978, 0.75
12/13/2022, 4:58:18 , 339, 445, , 512.3851, 0.75
12/13/2022, 4:58:18 , 339, 445, , 512.3851, 0.744
12/13/2022, 4:58:18 , 342, 449, , 512.3851, 0.744
12/13/2022, 4:58:19 , 342, 449, , 512.4471, 0.744
12/13/2022, 4:58:19 , 342, 449, , 512.4471, 0.158
12/13/2022, 4:58:19 , 346, 454, , 512.4471, 0.158
12/13/2022, 4:58:19 , 346, 454, , 512.4132, 0.158
12/13/2022, 4:58:20 , 346, 454, , 512.4132, 0.706
12/13/2022, 4:58:20 , 349, 459, , 512.4132, 0.706
12/13/2022, 4:58:20 , 349, 459, , 512.375, 0.706
12/13/2022, 4:58:20 , 349, 459, , 512.375, 1.086
12/13/2022, 4:58:20 , 353, 464, , 512.375, 1.086
12/13/2022, 4:58:21 , 353, 464, , 512.3889, 1.086
12/13/2022, 4:58:21 , 353, 464, , 512.3889, 1.052
12/13/2022, 4:58:21 , 356, 468, , 512.3889, 1.052
12/13/2022, 4:58:22 , 356, 468, , 512.4367, 1.052
12/13/2022, 4:58:22 , 356, 468, , 512.4367, 0.478
12/13/2022, 4:58:22 , 360, 474, , 512.4367, 0.478
12/13/2022, 4:58:23 , 360, 474, , 512.4254, 0.478
12/13/2022, 4:58:23 , 360, 474, , 512.4254, 0.512
12/13/2022, 4:58:23 , 364, 479, , 512.4254, 0.512
12/13/2022, 4:58:24 , 364, 479, , 512.393, 0.512
12/13/2022, 4:58:24 , 364, 479, , 512.393, 0.928
12/13/2022, 4:58:24 , 368, 484, , 512.393, 0.928
12/13/2022, 4:58:25 , 368, 484, , 512.4021, 0.928
12/13/2022, 4:58:25 , 368, 484, , 512.4021, 0.93
12/13/2022, 4:58:25 , 372, 489, , 512.4021, 0.93
12/13/2022, 4:58:25 , 372, 489, , 512.3614, 0.93
12/13/2022, 4:58:26 , 372, 489, , 512.3614, 0.714
12/13/2022, 4:58:26 , 375, 494, , 512.3614, 0.714
12/13/2022, 4:58:26 , 375, 494, , 512.4554, 0.714
12/13/2022, 4:58:26 , 375, 494, , 512.4554, 0.46
12/13/2022, 4:58:27 , 379, 499, , 512.4554, 0.46
12/13/2022, 4:58:27 , 379, 499, , 512.4058, 0.46
12/13/2022, 4:58:27 , 379, 499, , 512.4058, 0.426
12/13/2022, 4:58:27 , 382, 504, , 512.4058, 0.426
12/13/2022, 4:58:28 , 382, 504, , 512.4154, 0.426
12/13/2022, 4:58:28 , 382, 504, , 512.4154, 0.638
12/13/2022, 4:58:28 , 386, 509, , 512.4154, 0.638
12/13/2022, 4:58:29 , 386, 509, , 512.4154, 0.624
12/13/2022, 4:58:29 , 389, 513, , 512.4154, 0.624
12/13/2022, 4:58:30 , 389, 513, , 512.4358, 0.624
12/13/2022, 4:58:30 , 389, 513, , 512.4358, 0.114
12/13/2022, 4:58:30 , 392, 517, , 512.4358, 0.114
12/13/2022, 4:58:30 , 392, 517, , 512.4188, 0.114
12/13/2022, 4:58:31 , 392, 517, , 512.4188, 0.228
12/13/2022, 4:58:31 , 395, 521, , 512.4188, 0.228
12/13/2022, 4:58:31 , 395, 521, , 512.4054, 0.228
12/13/2022, 4:58:31 , 395, 521, , 512.4054, 0.19
12/13/2022, 4:58:32 , 398, 525, , 512.4054, 0.19
12/13/2022, 4:58:32 , 398, 525, , 512.4297, 0.19
12/13/2022, 4:58:32 , 398, 525, , 512.4297, 0.11
12/13/2022, 4:58:32 , 400, 527, , 512.4297, 0.11
12/13/2022, 4:58:33 , 400, 527, , 512.3554, 0.11
12/13/2022, 4:58:33 , 400, 527, , 512.3554, 0.11
12/13/2022, 4:58:33 , 402, 530, , 512.3554, 0.11
12/13/2022, 4:58:34 , 402, 530, , 512.4258, 0.11
12/13/2022, 4:58:34 , 402, 530, , 512.4258, 0.11
12/13/2022, 4:58:34 , 404, 532, , 512.4258, 0.11
12/13/2022, 4:58:35 , 404, 532, , 512.413, 0.11
12/13/2022, 4:58:35 , 404, 532, , 512.413, 0.114
12/13/2022, 4:58:35 , 406, 535, , 512.413, 0.114
12/13/2022, 4:58:36 , 406, 535, , 512.3843, 0.114
12/13/2022, 4:58:36 , 406, 535, , 512.3843, 0.116
12/13/2022, 4:58:36 , 408, 538, , 512.3843, 0.116
12/13/2022, 4:58:36 , 408, 538, , 512.3969, 0.116
12/13/2022, 4:58:36 , 408, 538, , 512.3969, 0.12
12/13/2022, 4:58:37 , 411, 542, , 512.3969, 0.12
12/13/2022, 4:58:37 , 411, 542, , 512.4496, 0.12
12/13/2022, 4:58:37 , 411, 542, , 512.4496, 0.132
12/13/2022, 4:58:37 , 414, 546, , 512.4496, 0.132
12/13/2022, 4:58:38 , 414, 546, , 512.436, 0.132
12/13/2022, 4:58:38 , 414, 546, , 512.436, 0.174
12/13/2022, 4:58:38 , 417, 550, , 512.436, 0.174
12/13/2022, 4:58:39 , 417, 550, , 512.4364, 0.174
12/13/2022, 4:58:39 , 417, 550, , 512.4364, 0.342
12/13/2022, 4:58:39 , 420, 554, , 512.4364, 0.342
12/13/2022, 4:58:40 , 420, 554, , 512.39, 0.342
12/13/2022, 4:58:40 , 424, 559, , 512.39, 0.342
12/13/2022, 4:58:41 , 424, 559, , 512.4415, 0.342
12/13/2022, 4:58:41 , 424, 559, , 512.4415, 0.162
12/13/2022, 4:58:41 , 426, 562, , 512.4415, 0.162
12/13/2022, 4:58:41 , 426, 562, , 512.4381, 0.162
12/13/2022, 4:58:42 , 426, 562, , 512.4381, 0.116
12/13/2022, 4:58:42 , 429, 565, , 512.4381, 0.116
12/13/2022, 4:58:42 , 429, 565, , 512.4248, 0.116
12/13/2022, 4:58:42 , 429, 565, , 512.4248, 0.11
12/13/2022, 4:58:42 , 429, 566, , 512.4248, 0.11
12/13/2022, 4:58:43 , 429, 566, , 512.445, 0.11
12/13/2022, 4:58:43 , 429, 566, , 512.445, 0.112
12/13/2022, 4:58:43 , 430, 567, , 512.445, 0.112
12/13/2022, 4:58:44 , 430, 567, , 512.4252, 0.112
12/13/2022, 4:58:44 , 430, 567, , 512.4252, 0.11
12/13/2022, 4:58:44 , 430, 567, , 512.4252, 0.11
12/13/2022, 4:58:45 , 430, 567, , 512.4141, 0.11
12/13/2022, 4:58:48 , 430, 567, , 512.4141, 0.116
12/13/2022, 4:58:48 , 431, 568, , 512.4141, 0.116
12/13/2022, 4:58:48 , 431, 568, , 512.4033, 0.116
12/13/2022, 4:58:48 , 431, 568, , 512.4033, 0.114
12/13/2022, 4:58:48 , 431, 569, , 512.4033, 0.114
12/13/2022, 4:58:48 , 431, 569, , 512.4616, 0.114
12/13/2022, 4:58:48 , 431, 569, , 512.4616, 0.11
12/13/2022, 4:58:48 , 432, 569, , 512.4616, 0.11
12/13/2022, 4:58:48 , 432, 569, , 512.4278, 0.11
12/13/2022, 4:58:48 , 432, 569, , 512.4278, 0.114
12/13/2022, 4:58:48 , 432, 570, , 512.4278, 0.114
12/13/2022, 4:58:48 , 432, 570, , 512.4396, 0.114
12/13/2022, 4:58:48 , 432, 570, , 512.4396, 0.114
12/13/2022, 4:58:49 , 432, 570, , 512.4557, 0.114
12/13/2022, 4:58:49 , 432, 570, , 512.4557, 0.112
12/13/2022, 4:58:49 , 433, 570, , 512.4557, 0.112
12/13/2022, 4:58:50 , 433, 570, , 512.4664, 0.112
12/13/2022, 4:58:50 , 433, 570, , 512.4664, 0.118
12/13/2022, 4:58:50 , 433, 571, , 512.4664, 0.118
12/13/2022, 4:58:51 , 433, 571, , 512.4336, 0.118
12/13/2022, 4:58:51 , 433, 571, , 512.4336, 0.114
12/13/2022, 4:58:51 , 433, 571, , 512.4336, 0.114
12/13/2022, 4:58:52 , 433, 571, , 512.4395, 0.114
12/13/2022, 4:58:52 , 433, 571, , 512.4395, 0.116
12/13/2022, 4:58:52 , 434, 572, , 512.4395, 0.116
12/13/2022, 4:58:53 , 434, 572, , 512.4056, 0.116
12/13/2022, 4:58:53 , 434, 572, , 512.4056, 0.12
12/13/2022, 4:58:53 , 434, 572, , 512.4056, 0.12
12/13/2022, 4:58:53 , 434, 572, , 512.4277, 0.12
12/13/2022, 4:58:54 , 434, 572, , 512.4277, 0.12
12/13/2022, 4:58:54 , 435, 573, , 512.4277, 0.12
12/13/2022, 4:58:54 , 435, 573, , 512.4128, 0.12
12/13/2022, 4:58:54 , 435, 573, , 512.4128, 0.12
12/13/2022, 4:58:55 , 435, 574, , 512.4128, 0.12
12/13/2022, 4:58:55 , 435, 574, , 512.4099, 0.12
12/13/2022, 4:58:55 , 435, 574, , 512.4099, 0.12
12/13/2022, 4:58:55 , 436, 575, , 512.4099, 0.12
12/13/2022, 4:58:56 , 436, 575, , 512.3781, 0.12
12/13/2022, 4:58:56 , 436, 575, , 512.3781, 0.116
12/13/2022, 4:58:56 , 437, 576, , 512.3781, 0.116
12/13/2022, 4:58:57 , 437, 576, , 512.4116, 0.116
12/13/2022, 4:58:57 , 437, 576, , 512.4116, 0.118
12/13/2022, 4:58:57 , 438, 577, , 512.4116, 0.118
12/13/2022, 4:58:58 , 438, 577, , 512.389, 0.118
12/13/2022, 4:58:58 , 438, 577, , 512.389, 0.114
12/13/2022, 4:58:58 , 439, 578, , 512.389, 0.114
12/13/2022, 4:58:59 , 439, 578, , 512.4064, 0.114
12/13/2022, 4:58:59 , 439, 578, , 512.4064, 0.118
12/13/2022, 4:58:59 , 440, 579, , 512.4064, 0.118
12/13/2022, 4:58:59 , 440, 579, , 512.3806, 0.118
12/13/2022, 4:59:00 , 440, 579, , 512.3806, 0.116
12/13/2022, 4:59:00 , 441, 582, , 512.3806, 0.116
12/13/2022, 4:59:00 , 441, 582, , 512.3674, 0.116
12/13/2022, 4:59:00 , 441, 582, , 512.3674, 0.118
12/13/2022, 4:59:00 , 443, 584, , 512.3674, 0.118
12/13/2022, 4:59:01 , 443, 584, , 512.4474, 0.118
12/13/2022, 4:59:01 , 443, 584, , 512.4474, 0.118
12/13/2022, 4:59:01 , 445, 587, , 512.4474, 0.118
12/13/2022, 4:59:02 , 445, 587, , 512.415, 0.118
12/13/2022, 4:59:02 , 445, 587, , 512.415, 0.114
12/13/2022, 4:59:02 , 447, 589, , 512.415, 0.114
12/13/2022, 4:59:03 , 447, 589, , 512.4199, 0.114
12/13/2022, 4:59:03 , 447, 589, , 512.4199, 0.12
12/13/2022, 4:59:03 , 450, 592, , 512.4199, 0.12
12/13/2022, 4:59:04 , 450, 592, , 512.456, 0.12
12/13/2022, 4:59:04 , 450, 592, , 512.456, 0.15
12/13/2022, 4:59:04 , 452, 596, , 512.456, 0.15
12/13/2022, 4:59:05 , 452, 596, , 512.424, 0.15
12/13/2022, 4:59:05 , 452, 596, , 512.424, 0.19
12/13/2022, 4:59:05 , 455, 600, , 512.424, 0.19
12/13/2022, 4:59:05 , 455, 600, , 512.4471, 0.19
12/13/2022, 4:59:05 , 455, 600, , 512.4471, 0.17
12/13/2022, 4:59:06 , 458, 603, , 512.4471, 0.17
12/13/2022, 4:59:06 , 458, 603, , 512.4178, 0.17
12/13/2022, 4:59:06 , 458, 603, , 512.4178, 0.15
12/13/2022, 4:59:06 , 460, 606, , 512.4178, 0.15
12/13/2022, 4:59:07 , 460, 606, , 512.4426, 0.15
12/13/2022, 4:59:07 , 460, 606, , 512.4426, 0.1625
12/13/2022, 4:59:07 , 463, 610, , 512.4426, 0.1625
12/13/2022, 4:59:08 , 466, 614, , 512.4426, 0.1625
12/13/2022, 4:59:09 , 466, 614, , 512.4462, 0.1625
12/13/2022, 4:59:09 , 466, 614, , 512.4462, 0.15
12/13/2022, 4:59:09 , 469, 618, , 512.4462, 0.15
12/13/2022, 4:59:10 , 469, 618, , 512.4153, 0.15
12/13/2022, 4:59:10 , 469, 618, , 512.4153, 0.13
12/13/2022, 4:59:10 , 471, 621, , 512.4153, 0.13
12/13/2022, 4:59:11 , 471, 621, , 512.4426, 0.13
12/13/2022, 4:59:11 , 471, 621, , 512.4426, 0.11
12/13/2022, 4:59:11 , 473, 623, , 512.4426, 0.11
12/13/2022, 4:59:11 , 473, 623, , 512.4235, 0.11
12/13/2022, 4:59:11 , 473, 623, , 512.4235, 0.114
12/13/2022, 4:59:12 , 474, 624, , 512.4235, 0.114
12/13/2022, 4:59:12 , 474, 624, , 512.4144, 0.114
12/13/2022, 4:59:12 , 474, 624, , 512.4144, 0.112
12/13/2022, 4:59:12 , 475, 626, , 512.4144, 0.112
12/13/2022, 4:59:13 , 475, 626, , 512.3768, 0.112
12/13/2022, 4:59:13 , 475, 626, , 512.3768, 0.1125
12/13/2022, 4:59:13 , 477, 628, , 512.3768, 0.1125
12/13/2022, 4:59:14 , 477, 628, , 512.3524, 0.1125
12/13/2022, 4:59:14 , 477, 628, , 512.3524, 0.118
12/13/2022, 4:59:14 , 479, 631, , 512.3524, 0.118
12/13/2022, 4:59:15 , 479, 631, , 512.3524, 0.114
12/13/2022, 4:59:15 , 479, 631, , 512.362, 0.114
12/13/2022, 4:59:16 , 479, 631, , 512.362, 0.114
12/13/2022, 4:59:16 , 483, 636, , 512.362, 0.114
12/13/2022, 4:59:16 , 483, 636, , 512.4005, 0.114
12/13/2022, 4:59:17 , 483, 636, , 512.4005, 0.12
12/13/2022, 4:59:17 , 485, 640, , 512.4005, 0.12
12/13/2022, 4:59:17 , 485, 640, , 512.4293, 0.12
12/13/2022, 4:59:17 , 485, 640, , 512.4293, 0.184
12/13/2022, 4:59:17 , 488, 643, , 512.4293, 0.184
12/13/2022, 4:59:18 , 488, 643, , 512.411, 0.184
12/13/2022, 4:59:18 , 488, 643, , 512.411, 0.13
12/13/2022, 4:59:18 , 491, 647, , 512.411, 0.13
12/13/2022, 4:59:19 , 491, 647, , 512.4476, 0.13
12/13/2022, 4:59:19 , 491, 647, , 512.4476, 0.15
12/13/2022, 4:59:19 , 494, 651, , 512.4476, 0.15
12/13/2022, 4:59:20 , 494, 651, , 512.4037, 0.15
12/13/2022, 4:59:20 , 494, 651, , 512.4037, 0.1325
12/13/2022, 4:59:20 , 497, 655, , 512.4037, 0.1325
12/13/2022, 4:59:21 , 497, 655, , 512.4103, 0.1325
12/13/2022, 4:59:21 , 497, 655, , 512.4103, 0.15
12/13/2022, 4:59:21 , 500, 658, , 512.4103, 0.15
12/13/2022, 4:59:22 , 500, 658, , 512.4355, 0.15
12/13/2022, 4:59:22 , 500, 658, , 512.4355, 0.13
12/13/2022, 4:59:22 , 503, 663, , 512.4355, 0.13
12/13/2022, 4:59:22 , 503, 663, , 512.4457, 0.13
12/13/2022, 4:59:23 , 503, 663, , 512.4457, 0.13
12/13/2022, 4:59:23 , 506, 667, , 512.4457, 0.13
12/13/2022, 4:59:23 , 506, 667, , 512.4415, 0.13
12/13/2022, 4:59:23 , 506, 667, , 512.4415, 0.13
12/13/2022, 4:59:23 , 508, 670, , 512.4415, 0.13
12/13/2022, 4:59:24 , 508, 670, , 512.4453, 0.13
12/13/2022, 4:59:24 , 508, 670, , 512.4453, 0.132
12/13/2022, 4:59:24 , 511, 674, , 512.4453, 0.132
12/13/2022, 4:59:25 , 511, 674, , 512.4312, 0.132
12/13/2022, 4:59:25 , 511, 674, , 512.4312, 0.14
12/13/2022, 4:59:25 , 514, 678, , 512.4312, 0.14
12/13/2022, 4:59:26 , 514, 678, , 512.4613, 0.14
12/13/2022, 4:59:26 , 514, 678, , 512.4613, 0.172
12/13/2022, 4:59:26 , 517, 682, , 512.4613, 0.172
12/13/2022, 4:59:27 , 517, 682, , 512.4613, 0.162
12/13/2022, 4:59:27 , 520, 686, , 512.4613, 0.162
12/13/2022, 4:59:28 , 520, 686, , 512.4626, 0.162
12/13/2022, 4:59:28 , 520, 686, , 512.4626, 0.16
12/13/2022, 4:59:28 , 523, 690, , 512.4626, 0.16
12/13/2022, 4:59:28 , 523, 690, , 512.3929, 0.16
12/13/2022, 4:59:29 , 523, 690, , 512.3929, 0.16
12/13/2022, 4:59:29 , 526, 694, , 512.3929, 0.16
12/13/2022, 4:59:29 , 526, 694, , 512.4083, 0.16
12/13/2022, 4:59:29 , 529, 697, , 512.4083, 0.16
12/13/2022, 4:59:30 , 529, 697, , 512.427, 0.16
12/13/2022, 4:59:30 , 529, 697, , 512.427, 0.15
12/13/2022, 4:59:30 , 531, 701, , 512.427, 0.15
12/13/2022, 4:59:31 , 531, 701, , 512.4632, 0.15
12/13/2022, 4:59:31 , 531, 701, , 512.4632, 0.276
12/13/2022, 4:59:31 , 535, 705, , 512.4632, 0.276
12/13/2022, 4:59:32 , 535, 705, , 512.4277, 0.276
12/13/2022, 4:59:32 , 535, 705, , 512.4277, 0.142
12/13/2022, 4:59:33 , 535, 705, , 512.4147, 0.142
12/13/2022, 4:59:33 , 535, 705, , 512.4147, 0.214
12/13/2022, 4:59:33 , 541, 714, , 512.4147, 0.214
12/13/2022, 4:59:33 , 541, 714, , 512.4188, 0.214
12/13/2022, 4:59:34 , 541, 714, , 512.4188, 0.21
12/13/2022, 4:59:34 , 544, 718, , 512.4188, 0.21
12/13/2022, 4:59:34 , 544, 718, , 512.3862, 0.21
12/13/2022, 4:59:35 , 547, 722, , 512.3862, 0.21
12/13/2022, 4:59:36 , 547, 722, , 512.3862, 0.26
12/13/2022, 4:59:36 , 550, 726, , 512.3862, 0.26
12/13/2022, 4:59:36 , 550, 726, , 512.4684, 0.26
12/13/2022, 4:59:36 , 550, 726, , 512.4684, 0.24
12/13/2022, 4:59:36 , 553, 730, , 512.4684, 0.24
12/13/2022, 4:59:37 , 553, 730, , 512.4684, 0.216
12/13/2022, 4:59:37 , 556, 734, , 512.4684, 0.216
12/13/2022, 4:59:38 , 556, 734, , 512.468, 0.216
12/13/2022, 4:59:38 , 556, 734, , 512.468, 0.352
12/13/2022, 4:59:38 , 560, 739, , 512.468, 0.352
12/13/2022, 4:59:39 , 560, 739, , 512.4351, 0.352
12/13/2022, 4:59:39 , 560, 739, , 512.4351, 0.112
12/13/2022, 4:59:39 , 562, 742, , 512.4351, 0.112
12/13/2022, 4:59:39 , 562, 742, , 512.4468, 0.112
12/13/2022, 4:59:39 , 562, 742, , 512.4468, 0.11
12/13/2022, 4:59:40 , 562, 742, , 512.4833, 0.11
12/13/2022, 4:59:40 , 562, 742, , 512.4833, 0.11
12/13/2022, 4:59:40 , 563, 743, , 512.4833, 0.11
12/13/2022, 4:59:41 , 563, 743, , 512.4556, 0.11
12/13/2022, 4:59:41 , 563, 743, , 512.4556, 0.11
12/13/2022, 4:59:41 , 563, 743, , 512.4556, 0.11
12/13/2022, 4:59:42 , 563, 743, , 512.4001, 0.11
